"state","with_kids","low_income","month","n_snap","month_num"
"North Carolina",0,NA,"february",20017.9963133,2
"North Carolina",0,NA,"january",27371.8205503125,1
"North Carolina",0,NA,"july",26849.4955430675,7
"North Carolina",0,NA,"june",27592.9796911933,6
"North Carolina",0,NA,"march",20738.739108555,3
"North Carolina",0,NA,"may",27009.1573154489,5
"North Carolina",0,NA,"november",29006.3970411667,11
"North Carolina",0,NA,"october",24147.63625108,10
"North Carolina",0,NA,"september",23557.1322973429,9
"North Carolina",1,0,"april",42713.3331928156,4
"North Carolina",1,0,"august",55148.7290289478,8
"North Carolina",1,0,"december",48633.16398797,12
"North Carolina",1,0,"february",24982.3779590956,2
"North Carolina",1,0,"january",24421.9522661178,1
"North Carolina",1,0,"july",71778.5229745556,7
"North Carolina",1,0,"june",64418.8502610222,6
"North Carolina",1,0,"march",30293.7260932456,3
"North Carolina",1,0,"may",52755.8487824078,5
"North Carolina",1,0,"november",45112.7999656433,11
"North Carolina",1,0,"october",61322.779190205,10
"North Carolina",1,0,"september",57845.4299726075,9
"North Carolina",1,1,"april",246179.186153898,4
"North Carolina",1,1,"august",276864.359958851,8
"North Carolina",1,1,"december",145703.02344577,12
"North Carolina",1,1,"february",189148.739707611,2
"North Carolina",1,1,"january",179114.914115511,1
"North Carolina",1,1,"july",278019.41570154,7
"North Carolina",1,1,"june",257555.807358562,6
"North Carolina",1,1,"march",217782.723508794,3
"North Carolina",1,1,"may",241658.850599569,5
"North Carolina",1,1,"november",359742.188779178,11
"North Carolina",1,1,"october",279520.324880929,10
"North Carolina",1,1,"september",276775.193080364,9
"North Carolina",1,NA,"april",139068.245114694,4
"North Carolina",1,NA,"august",149207.394389683,8
"North Carolina",1,NA,"december",40020.3365138,12
"North Carolina",1,NA,"february",110315.968952689,2
"North Carolina",1,NA,"january",118033.2131274,1
"North Carolina",1,NA,"july",151451.619162317,7
"North Carolina",1,NA,"june",152034.130964406,6
"North Carolina",1,NA,"march",124055.777460906,3
"North Carolina",1,NA,"may",144019.541108406,5
"North Carolina",1,NA,"november",139511.7925985,11
"North Carolina",1,NA,"october",148034.017458867,10
"North Carolina",1,NA,"september",161918.441354813,9
"North Dakota",0,0,"april",2109.331162804,4
"North Dakota",0,0,"august",2300.46284971667,8
"North Dakota",0,0,"december",1195.386179885,12
"North Dakota",0,0,"february",2109.331162804,2
"North Dakota",0,0,"january",2568.5315120075,1
"North Dakota",0,0,"july",2212.85742551167,7
"North Dakota",0,0,"june",2069.81035483,6
"North Dakota",0,0,"march",1986.12257050333,3
"North Dakota",0,0,"may",1986.12257050333,5
"North Dakota",0,0,"november",1356.514098055,11
"North Dakota",0,0,"october",1361.03593503667,10
"North Dakota",0,0,"september",986.799734858,9
"North Dakota",0,1,"april",2968.96393366222,4
"North Dakota",0,1,"august",3396.65839140333,8
"North Dakota",0,1,"december",489.19405317,12
"North Dakota",0,1,"february",2784.04789027889,2
"North Dakota",0,1,"january",2784.04789027889,1
"North Dakota",0,1,"july",3322.32780041667,7
"North Dakota",0,1,"june",3231.70956926111,6
"North Dakota",0,1,"march",2968.96393366222,3
"North Dakota",0,1,"may",3214.04399968444,5
"North Dakota",0,1,"november",2225.28623359,11
"North Dakota",0,1,"october",3204.96910822667,10
"North Dakota",0,1,"september",3520.03276188375,9
"North Dakota",0,NA,"april",2013.7620534,4
"North Dakota",0,NA,"august",2146.68236488333,8
"North Dakota",0,NA,"december",3112.18535082,12
"North Dakota",0,NA,"february",1804.25097693,2
"North Dakota",0,NA,"january",1804.25097693,1
"North Dakota",0,NA,"july",2146.68236488333,7
"North Dakota",0,NA,"june",2146.68236488333,6
"North Dakota",0,NA,"march",2092.468003816,3
"North Dakota",0,NA,"may",2146.68236488333,5
"North Dakota",0,NA,"november",3112.18535082,11
"North Dakota",0,NA,"october",2950.503982,10
"North Dakota",0,NA,"september",2136.217564398,9
"North Dakota",1,0,"april",2048.15621800414,4
"North Dakota",1,0,"august",2395.58343043857,8
"North Dakota",1,0,"december",2817.67477896,12
"North Dakota",1,0,"february",2180.2045268715,2
"North Dakota",1,0,"january",2118.9159615415,1
"North Dakota",1,0,"july",2438.96117730571,7
"North Dakota",1,0,"june",2192.18707305143,6
"North Dakota",1,0,"march",2332.3869345365,3
"North Dakota",1,0,"may",1819.65608995862,5
"North Dakota",1,0,"november",2677.97452162333,11
"North Dakota",1,0,"october",2065.565568908,10
"North Dakota",1,0,"september",2555.03518749857,9
"North Dakota",1,1,"april",6507.56885072667,4
"North Dakota",1,1,"august",7538.119317313,8
"North Dakota",1,1,"december",2285.958867175,12
"North Dakota",1,1,"february",5968.30697693444,2
"North Dakota",1,1,"january",5875.44278442,1
"North Dakota",1,1,"july",6857.34466798967,7
"North Dakota",1,1,"june",5894.14111367078,6
"North Dakota",1,1,"march",6335.03965785444,3
"North Dakota",1,1,"may",6040.51448508222,5
"North Dakota",1,1,"november",6487.40482758333,11
"North Dakota",1,1,"october",7692.48785328617,10
"North Dakota",1,1,"september",7766.57507552337,9
"North Dakota",1,NA,"april",2834.68876630667,4
"North Dakota",1,NA,"august",3277.48998507778,8
"North Dakota",1,NA,"december",3640.52288315,12
"North Dakota",1,NA,"february",2652.48265224556,2
"North Dakota",1,NA,"january",2617.29827996,1
"North Dakota",1,NA,"july",2944.16080028556,7
"North Dakota",1,NA,"june",2979.34517257111,6
"North Dakota",1,NA,"march",2732.0379166,3
"North Dakota",1,NA,"may",2907.44175286444,5
"North Dakota",1,NA,"november",5730.45349636667,11
"North Dakota",1,NA,"october",3719.699591075,10
"North Dakota",1,NA,"september",3786.9389702375,9
"Ohio",0,0,"april",43984.8828515178,4
"Ohio",0,0,"august",49725.9294685622,8
"Ohio",0,0,"december",76213.29222586,12
"Ohio",0,0,"february",34328.6455288489,2
"Ohio",0,0,"january",35369.2182509156,1
"Ohio",0,0,"july",46033.6015001956,7
"Ohio",0,0,"june",45896.1017410067,6
"Ohio",0,0,"march",39739.9362554378,3
"Ohio",0,0,"may",43783.8809723289,5
"Ohio",0,0,"november",61558.26482676,11
"Ohio",0,0,"october",49800.3261588633,10
"Ohio",0,0,"september",47112.69687117,9
"Ohio",0,1,"april",155182.970924353,4
"Ohio",0,1,"august",172930.111924437,8
"Ohio",0,1,"december",119321.96639488,12
"Ohio",0,1,"february",133732.43100645,2
"Ohio",0,1,"january",132597.696626069,1
"Ohio",0,1,"july",174536.450036015,7
"Ohio",0,1,"june",169310.199824949,6
"Ohio",0,1,"march",144354.618847312,3
"Ohio",0,1,"may",162398.443310449,5
"Ohio",0,1,"november",205170.811384273,11
"Ohio",0,1,"october",166600.577417539,10
"Ohio",0,1,"september",176571.410326802,9
"Ohio",0,NA,"april",30108.6733205778,4
"Ohio",0,NA,"august",28581.5903670222,8
"Ohio",0,NA,"december",16509.7727402,12
"Ohio",0,NA,"february",28217.7467984889,2
"Ohio",0,NA,"january",28391.3953528889,1
"Ohio",0,NA,"july",29747.8996071889,7
"Ohio",0,NA,"june",29408.2756123556,6
"Ohio",0,NA,"march",28217.7467984889,3
"Ohio",0,NA,"may",32484.3028156,5
"Ohio",0,NA,"november",48254.8860730667,11
"Ohio",0,NA,"october",35304.3103328167,10
"Ohio",0,NA,"september",24514.2451726625,9
"Ohio",1,0,"april",35247.4690841044,4
"Ohio",1,0,"august",33910.3972069378,8
"Ohio",1,0,"december",40017.59757,12
"Ohio",1,0,"february",26620.12113106,2
"Ohio",1,0,"january",26381.7254891989,1
"Ohio",1,0,"july",29811.2236268156,7
"Ohio",1,0,"june",31500.2335959044,6
"Ohio",1,0,"march",30832.8811266033,3
"Ohio",1,0,"may",33210.0937202933,5
"Ohio",1,0,"november",23836.0798680267,11
"Ohio",1,0,"october",30815.11829878,10
"Ohio",1,0,"september",34744.3812130537,9
"Ohio",1,1,"april",188212.416868823,4
"Ohio",1,1,"august",214838.10513991,8
"Ohio",1,1,"december",142737.7684976,12
"Ohio",1,1,"february",165842.714851803,2
"Ohio",1,1,"january",170892.614416947,1
"Ohio",1,1,"july",214519.942448568,7
"Ohio",1,1,"june",204452.023018358,6
"Ohio",1,1,"march",180953.6734886,3
"Ohio",1,1,"may",205177.480458356,5
"Ohio",1,1,"november",204274.26304558,11
"Ohio",1,1,"october",218393.818534797,10
"Ohio",1,1,"september",200540.754920028,9
"Ohio",1,NA,"april",86685.2427154,4
"Ohio",1,NA,"august",117542.930140233,8
"Ohio",1,NA,"december",108010.0683481,12
"Ohio",1,NA,"february",75823.5500299111,2
"Ohio",1,NA,"january",76984.5056956111,1
"Ohio",1,NA,"july",102877.524292933,7
"Ohio",1,NA,"june",100713.215883356,6
"Ohio",1,NA,"march",81237.4290173444,3
"Ohio",1,NA,"may",97546.5483862778,5
"Ohio",1,NA,"november",101369.107520267,11
"Ohio",1,NA,"october",128832.359885867,10
"Ohio",1,NA,"september",119948.238081437,9
"Oklahoma",0,0,"april",17914.5338031544,4
"Oklahoma",0,0,"august",22036.4643785457,8
"Oklahoma",0,0,"december",1983.78459437,12
"Oklahoma",0,0,"february",14403.5290856433,2
"Oklahoma",0,0,"january",13865.3221889411,1
"Oklahoma",0,0,"july",22056.1425169234,7
"Oklahoma",0,0,"june",20443.3859773423,6
"Oklahoma",0,0,"march",16693.6499405511,3
"Oklahoma",0,0,"may",18686.5149618356,5
"Oklahoma",0,0,"november",15962.3527761733,11
"Oklahoma",0,0,"october",20816.7814922233,10
"Oklahoma",0,0,"september",18930.0356971513,9
"Oklahoma",0,1,"april",54576.29591764,4
"Oklahoma",0,1,"august",65024.0909835611,8
"Oklahoma",0,1,"december",42756.529366705,12
"Oklahoma",0,1,"february",47357.8718749222,2
"Oklahoma",0,1,"january",48567.6743870667,1
"Oklahoma",0,1,"july",61355.9788193144,7
"Oklahoma",0,1,"june",59904.2659296656,6
"Oklahoma",0,1,"march",49537.6658236267,3
"Oklahoma",0,1,"may",57112.8325864478,5
"Oklahoma",0,1,"november",56401.9535178367,11
"Oklahoma",0,1,"october",66736.20283237,10
"Oklahoma",0,1,"september",61080.7699839562,9
"Oklahoma",0,NA,"april",12258.2964458125,4
"Oklahoma",0,NA,"august",12136.8329832889,8
"Oklahoma",0,NA,"december",11216.9852772,12
"Oklahoma",0,NA,"february",10266.2873820625,2
"Oklahoma",0,NA,"january",10622.91294185,1
"Oklahoma",0,NA,"july",11793.8221692667,7
"Oklahoma",0,NA,"june",12341.2083981111,6
"Oklahoma",0,NA,"march",11535.9536863625,3
"Oklahoma",0,NA,"may",12258.2964458125,5
"Oklahoma",0,NA,"november",16877.2646538333,11
"Oklahoma",0,NA,"october",14150.0499568833,10
"Oklahoma",0,NA,"september",11979.2836506912,9
"Oklahoma",1,0,"april",14536.0468521211,4
"Oklahoma",1,0,"august",19985.4469992022,8
"Oklahoma",1,0,"december",17186.22560352,12
"Oklahoma",1,0,"february",8690.41928481111,2
"Oklahoma",1,0,"january",7915.33157324444,1
"Oklahoma",1,0,"july",16302.5096903067,7
"Oklahoma",1,0,"june",14837.00670954,6
"Oklahoma",1,0,"march",11108.4063971111,3
"Oklahoma",1,0,"may",15285.5718854689,5
"Oklahoma",1,0,"november",24501.00340758,11
"Oklahoma",1,0,"october",25733.4996377317,10
"Oklahoma",1,0,"september",25712.5156202888,9
"Oklahoma",1,1,"april",86657.7350245089,4
"Oklahoma",1,1,"august",104060.173437466,8
"Oklahoma",1,1,"december",57133.12105567,12
"Oklahoma",1,1,"february",74849.7673928056,2
"Oklahoma",1,1,"january",72459.8222457833,1
"Oklahoma",1,1,"july",98063.9787365933,7
"Oklahoma",1,1,"june",94497.5007619989,6
"Oklahoma",1,1,"march",84608.8331208533,3
"Oklahoma",1,1,"may",92234.5986018033,5
"Oklahoma",1,1,"november",105209.19680554,11
"Oklahoma",1,1,"october",102610.088713793,10
"Oklahoma",1,1,"september",112231.069634646,9
"Oklahoma",1,NA,"april",32121.0805566378,4
"Oklahoma",1,NA,"august",38609.7589186133,8
"Oklahoma",1,NA,"december",23935.39925315,12
"Oklahoma",1,NA,"february",27958.1446242078,2
"Oklahoma",1,NA,"january",28820.3920391967,1
"Oklahoma",1,NA,"july",38369.54030356,7
"Oklahoma",1,NA,"june",37630.8590520044,6
"Oklahoma",1,NA,"march",30104.9537957233,3
"Oklahoma",1,NA,"may",35477.5674603822,5
"Oklahoma",1,NA,"november",42299.82255172,11
"Oklahoma",1,NA,"october",36516.9375135383,10
"Oklahoma",1,NA,"september",41047.5300272488,9
"Oregon",0,0,"april",61516.122775968,4
"Oregon",0,0,"august",70025.7372270713,8
"Oregon",0,0,"december",47114.382433645,12
"Oregon",0,0,"february",45168.0169025936,2
"Oregon",0,0,"january",43871.3322199047,1
"Oregon",0,0,"july",67334.3489825602,7
"Oregon",0,0,"june",65993.640451738,6
"Oregon",0,0,"march",52232.663559468,3
"Oregon",0,0,"may",66097.2414324024,5
"Oregon",0,0,"november",67365.391500044,11
"Oregon",0,0,"october",65916.5307266053,10
"Oregon",0,0,"september",72009.3134732727,9
"Oregon",0,1,"april",108933.979308241,4
"Oregon",0,1,"august",118240.911332779,8
"Oregon",0,1,"december",95295.314357275,12
"Oregon",0,1,"february",96444.1538443433,2
"Oregon",0,1,"january",96764.2489532722,1
"Oregon",0,1,"july",116474.537338041,7
"Oregon",0,1,"june",114743.79714267,6
"Oregon",0,1,"march",102489.377896647,3
"Oregon",0,1,"may",111368.9223663,5
"Oregon",0,1,"november",127079.93758223,11
"Oregon",0,1,"october",109732.616703085,10
"Oregon",0,1,"september",118046.087369848,9
"Oregon",0,NA,"april",22513.9092311722,4
"Oregon",0,NA,"august",26636.9145660044,8
"Oregon",0,NA,"december",20386.9584198,12
"Oregon",0,NA,"february",17768.3997351856,2
"Oregon",0,NA,"january",17706.0244072867,1
"Oregon",0,NA,"july",25720.9010451311,7
"Oregon",0,NA,"june",24411.3509077633,6
"Oregon",0,NA,"march",19342.4529081533,3
"Oregon",0,NA,"may",22894.7048199578,5
"Oregon",0,NA,"november",25387.98991997,11
"Oregon",0,NA,"october",27848.2197794333,10
"Oregon",0,NA,"september",27475.2186511813,9
"Oregon",1,0,"april",26331.4565562511,4
"Oregon",1,0,"august",35468.4338818178,8
"Oregon",1,0,"december",22494.244493735,12
"Oregon",1,0,"february",16363.9463027011,2
"Oregon",1,0,"january",16132.40377121,1
"Oregon",1,0,"july",31108.2467331,7
"Oregon",1,0,"june",29585.3431724844,6
"Oregon",1,0,"march",20476.9842719078,3
"Oregon",1,0,"may",27963.3028216011,5
"Oregon",1,0,"november",35992.7807843967,11
"Oregon",1,0,"october",36669.6014046717,10
"Oregon",1,0,"september",34051.3760114687,9
"Oregon",1,1,"april",106661.824116436,4
"Oregon",1,1,"august",118898.338084801,8
"Oregon",1,1,"december",80690.93208029,12
"Oregon",1,1,"february",86113.9835101533,2
"Oregon",1,1,"january",86237.5470047178,1
"Oregon",1,1,"july",114865.07461658,7
"Oregon",1,1,"june",114230.624478494,6
"Oregon",1,1,"march",97995.3548953878,3
"Oregon",1,1,"may",110151.957831831,5
"Oregon",1,1,"november",132612.8587225,11
"Oregon",1,1,"october",115166.59904024,10
"Oregon",1,1,"september",123033.717241868,9
"Oregon",1,NA,"april",43409.9594927767,4
"Oregon",1,NA,"august",51348.8855349389,8
"Oregon",1,NA,"december",21684.95103783,12
"Oregon",1,NA,"february",35629.4074377822,2
"Oregon",1,NA,"january",34092.50528295,1
"Oregon",1,NA,"july",49174.1597131089,7
"Oregon",1,NA,"june",49015.4970088844,6
"Oregon",1,NA,"march",39519.5345010089,3
"Oregon",1,NA,"may",44647.9567570456,5
"Oregon",1,NA,"november",42687.3817773467,11
"Oregon",1,NA,"october",49194.8613081817,10
"Oregon",1,NA,"september",54464.75648421,9
"Pennsylvania",0,0,"april",103643.534414422,4
"Pennsylvania",0,0,"august",122410.852416464,8
"Pennsylvania",0,0,"december",94696.02030091,12
"Pennsylvania",0,0,"february",79763.6881678833,2
"Pennsylvania",0,0,"january",77355.9959177944,1
"Pennsylvania",0,0,"july",115455.775706293,7
"Pennsylvania",0,0,"june",116690.799721986,6
"Pennsylvania",0,0,"march",93069.9209966833,3
"Pennsylvania",0,0,"may",113364.757318601,5
"Pennsylvania",0,0,"november",97774.7154457967,11
"Pennsylvania",0,0,"october",118616.44994638,10
"Pennsylvania",0,0,"september",117583.617854784,9
"Pennsylvania",0,1,"april",175078.587513284,4
"Pennsylvania",0,1,"august",191425.79581414,8
"Pennsylvania",0,1,"december",135982.301370205,12
"Pennsylvania",0,1,"february",154722.108735985,2
"Pennsylvania",0,1,"january",154881.52314412,1
"Pennsylvania",0,1,"july",181305.157114763,7
"Pennsylvania",0,1,"june",179944.613226936,6
"Pennsylvania",0,1,"march",164918.52560694,3
"Pennsylvania",0,1,"may",177720.897310414,5
"Pennsylvania",0,1,"november",196754.902719426,11
"Pennsylvania",0,1,"october",180995.734399245,10
"Pennsylvania",0,1,"september",191888.457250713,9
"Pennsylvania",0,NA,"april",50261.6285028778,4
"Pennsylvania",0,NA,"august",52056.6291740889,8
"Pennsylvania",0,NA,"december",52128.66064705,12
"Pennsylvania",0,NA,"february",46086.2496171889,2
"Pennsylvania",0,NA,"january",47773.6527772667,1
"Pennsylvania",0,NA,"july",50288.6517774778,7
"Pennsylvania",0,NA,"june",50161.3376465889,6
"Pennsylvania",0,NA,"march",52574.4543068222,3
"Pennsylvania",0,NA,"may",51183.9534137556,5
"Pennsylvania",0,NA,"november",58197.147636,11
"Pennsylvania",0,NA,"october",52888.6882349833,10
"Pennsylvania",0,NA,"september",52100.552254975,9
"Pennsylvania",1,0,"april",59501.8120707378,4
"Pennsylvania",1,0,"august",69971.32526965,8
"Pennsylvania",1,0,"december",45482.457798055,12
"Pennsylvania",1,0,"february",44619.0770082067,2
"Pennsylvania",1,0,"january",41264.9242727622,1
"Pennsylvania",1,0,"july",68186.0347040756,7
"Pennsylvania",1,0,"june",67751.6442155556,6
"Pennsylvania",1,0,"march",51834.7585728189,3
"Pennsylvania",1,0,"may",67767.0705905167,5
"Pennsylvania",1,0,"november",80048.69108927,11
"Pennsylvania",1,0,"october",67048.9562093467,10
"Pennsylvania",1,0,"september",64553.9599835437,9
"Pennsylvania",1,1,"april",220849.20660728,4
"Pennsylvania",1,1,"august",239334.711101627,8
"Pennsylvania",1,1,"december",90712.757926415,12
"Pennsylvania",1,1,"february",194621.353142474,2
"Pennsylvania",1,1,"january",194011.465606322,1
"Pennsylvania",1,1,"july",235524.311542182,7
"Pennsylvania",1,1,"june",235238.311017849,6
"Pennsylvania",1,1,"march",211962.50667663,3
"Pennsylvania",1,1,"may",229304.360989549,5
"Pennsylvania",1,1,"november",196717.09270267,11
"Pennsylvania",1,1,"october",210013.54403284,10
"Pennsylvania",1,1,"september",236264.172970144,9
"Pennsylvania",1,NA,"april",113523.123663322,4
"Pennsylvania",1,NA,"august",113952.944229267,8
"Pennsylvania",1,NA,"december",63685.56180496,12
"Pennsylvania",1,NA,"february",94675.6689709556,2
"Pennsylvania",1,NA,"january",94460.3175996778,1
"Pennsylvania",1,NA,"july",112617.807095733,7
"Pennsylvania",1,NA,"june",112389.712187689,6
"Pennsylvania",1,NA,"march",106084.913274351,3
"Pennsylvania",1,NA,"may",115756.598462644,5
"Pennsylvania",1,NA,"november",129866.945250107,11
"Pennsylvania",1,NA,"october",100706.14486332,10
"Pennsylvania",1,NA,"september",101789.736303511,9
"Rhode Island",0,0,"april",9514.87336213444,4
"Rhode Island",0,0,"august",8851.66920727778,8
"Rhode Island",0,0,"december",10226.183146565,12
"Rhode Island",0,0,"february",8078.65895777444,2
"Rhode Island",0,0,"january",8033.34349646333,1
"Rhode Island",0,0,"july",9161.89863591778,7
"Rhode Island",0,0,"june",8977.73393004889,6
"Rhode Island",0,0,"march",8766.55870793889,3
"Rhode Island",0,0,"may",9006.29600250778,5
"Rhode Island",0,0,"november",13190.9199555833,11
"Rhode Island",0,0,"october",8872.99371785667,10
"Rhode Island",0,0,"september",8713.50451288,9
"Rhode Island",0,1,"april",18385.6977020663,4
"Rhode Island",0,1,"august",19535.3412857074,8
"Rhode Island",0,1,"december",11484.43793321,12
"Rhode Island",0,1,"february",16483.4972602808,2
"Rhode Island",0,1,"january",16839.581066983,1
"Rhode Island",0,1,"july",19262.2278667574,7
"Rhode Island",0,1,"june",19240.3764024619,6
"Rhode Island",0,1,"march",17594.9408417608,3
"Rhode Island",0,1,"may",20003.0424821597,5
"Rhode Island",0,1,"november",17444.1796363167,11
"Rhode Island",0,1,"october",20082.1309563167,10
"Rhode Island",0,1,"september",21550.9124416171,9
"Rhode Island",0,NA,"april",4541.07804822555,4
"Rhode Island",0,NA,"august",4566.49834833556,8
"Rhode Island",0,NA,"december",5474.32094613,12
"Rhode Island",0,NA,"february",3958.84960751333,2
"Rhode Island",0,NA,"january",3958.84960751333,1
"Rhode Island",0,NA,"july",4454.68889586222,7
"Rhode Island",0,NA,"june",4454.68889586222,6
"Rhode Island",0,NA,"march",4676.87082569667,3
"Rhode Island",0,NA,"may",4652.01004487444,5
"Rhode Island",0,NA,"november",4855.17149636667,11
"Rhode Island",0,NA,"october",4686.63331600667,10
"Rhode Island",0,NA,"september",4478.63104626375,9
"Rhode Island",1,0,"april",6689.77778139375,4
"Rhode Island",1,0,"august",4542.04435779667,8
"Rhode Island",1,0,"december",10877.55814916,12
"Rhode Island",1,0,"february",4954.29818111625,2
"Rhode Island",1,0,"january",4514.98478692875,1
"Rhode Island",1,0,"july",4395.37000067556,7
"Rhode Island",1,0,"june",6554.29203526,6
"Rhode Island",1,0,"march",5370.74166700375,3
"Rhode Island",1,0,"may",6988.73296821375,5
"Rhode Island",1,0,"november",9271.65376109333,11
"Rhode Island",1,0,"october",4282.734822074,10
"Rhode Island",1,0,"september",6167.66931207,9
"Rhode Island",1,1,"april",16730.2646633311,4
"Rhode Island",1,1,"august",16802.5736468033,8
"Rhode Island",1,1,"december",9253.517752235,12
"Rhode Island",1,1,"february",14889.1315306978,2
"Rhode Island",1,1,"january",15427.9074459967,1
"Rhode Island",1,1,"july",16200.3490091167,7
"Rhode Island",1,1,"june",16821.6008759778,6
"Rhode Island",1,1,"march",16447.9390834433,3
"Rhode Island",1,1,"may",16877.6476085211,5
"Rhode Island",1,1,"november",17966.44203474,11
"Rhode Island",1,1,"october",16420.8158160217,10
"Rhode Island",1,1,"september",17099.4260404888,9
"Rhode Island",1,NA,"april",6086.07695812667,4
"Rhode Island",1,NA,"august",5499.1943555,8
"Rhode Island",1,NA,"december",3479.34046711,12
"Rhode Island",1,NA,"february",5468.78621274667,2
"Rhode Island",1,NA,"january",5437.55117901444,1
"Rhode Island",1,NA,"july",5423.33096306889,7
"Rhode Island",1,NA,"june",6447.43522842222,6
"Rhode Island",1,NA,"march",5956.4559057,3
"Rhode Island",1,NA,"may",6471.93806468111,5
"Rhode Island",1,NA,"november",7085.86738171667,11
"Rhode Island",1,NA,"october",5764.28650480833,10
"Rhode Island",1,NA,"september",5938.974025855,9
"South Carolina",0,0,"april",13919.1161414989,4
"South Carolina",0,0,"august",15949.7032505311,8
"South Carolina",0,0,"december",9367.2446909,12
"South Carolina",0,0,"february",8565.05247535,2
"South Carolina",0,0,"january",9111.1977170625,1
"South Carolina",0,0,"july",15448.8052584989,7
"South Carolina",0,0,"june",14832.8154484211,6
"South Carolina",0,0,"march",12477.1163773125,3
"South Carolina",0,0,"may",14832.8154484211,5
"South Carolina",0,0,"november",17405.8557602667,11
"South Carolina",0,0,"october",18304.0304339067,10
"South Carolina",0,0,"september",15753.64696143,9
"South Carolina",0,1,"april",63480.8098035376,4
"South Carolina",0,1,"august",62870.1188982009,8
"South Carolina",0,1,"december",54449.887357165,12
"South Carolina",0,1,"february",58790.7670909576,2
"South Carolina",0,1,"january",57610.525078382,1
"South Carolina",0,1,"july",65968.2153728609,7
"South Carolina",0,1,"june",65135.4790270464,6
"South Carolina",0,1,"march",61110.5070588876,3
"South Carolina",0,1,"may",63650.7462835831,5
"South Carolina",0,1,"november",107885.334240777,11
"South Carolina",0,1,"october",76459.159460643,10
"South Carolina",0,1,"september",70520.311924216,9
"South Carolina",0,NA,"april",7971.09730394125,4
"South Carolina",0,NA,"august",9885.43014177875,8
"South Carolina",0,NA,"february",7784.52644663333,2
"South Carolina",0,NA,"january",7784.52644663333,1
"South Carolina",0,NA,"july",9918.10816400333,7
"South Carolina",0,NA,"june",8550.35618973667,6
"South Carolina",0,NA,"march",8214.68990573333,3
"South Carolina",0,NA,"may",8139.30017506625,5
"South Carolina",0,NA,"november",8177.43528875,11
"South Carolina",0,NA,"october",11882.05901846,10
"South Carolina",0,NA,"september",11372.0703449757,9
"South Carolina",1,0,"april",8283.84961756778,4
"South Carolina",1,0,"august",17535.9954212644,8
"South Carolina",1,0,"december",30513.5157742,12
"South Carolina",1,0,"february",7528.94051850778,2
"South Carolina",1,0,"january",6958.74675748556,1
"South Carolina",1,0,"july",13402.6060117789,7
"South Carolina",1,0,"june",11170.39698899,6
"South Carolina",1,0,"march",7290.56222147889,3
"South Carolina",1,0,"may",11261.5958531956,5
"South Carolina",1,0,"november",28861.3746044367,11
"South Carolina",1,0,"october",20984.7816114683,10
"South Carolina",1,0,"september",16805.592068605,9
"South Carolina",1,1,"april",108234.805436083,4
"South Carolina",1,1,"august",132860.256122111,8
"South Carolina",1,1,"december",63286.571236815,12
"South Carolina",1,1,"february",91471.4747463267,2
"South Carolina",1,1,"january",93597.2820021711,1
"South Carolina",1,1,"july",121303.28671318,7
"South Carolina",1,1,"june",125483.220962918,6
"South Carolina",1,1,"march",104068.686725251,3
"South Carolina",1,1,"may",114606.409070163,5
"South Carolina",1,1,"november",127348.737050573,11
"South Carolina",1,1,"october",134025.276120028,10
"South Carolina",1,1,"september",124875.724453751,9
"South Carolina",1,NA,"april",50383.9096637867,4
"South Carolina",1,NA,"august",52523.6609239744,8
"South Carolina",1,NA,"december",36457.8584878,12
"South Carolina",1,NA,"february",39393.2786920867,2
"South Carolina",1,NA,"january",43998.1770342089,1
"South Carolina",1,NA,"july",53114.9508392967,7
"South Carolina",1,NA,"june",50711.0602908522,6
"South Carolina",1,NA,"march",53054.1013751533,3
"South Carolina",1,NA,"may",50979.6368896533,5
"South Carolina",1,NA,"november",75506.3753915567,11
"South Carolina",1,NA,"october",61122.660531285,10
"South Carolina",1,NA,"september",53133.6836812788,9
"South Dakota",0,0,"april",1535.79846433,4
"South Dakota",0,0,"august",2418.07034229286,8
"South Dakota",0,0,"december",680.41199943,12
"South Dakota",0,0,"february",1417.01368907667,2
"South Dakota",0,0,"january",1374.21703016571,1
"South Dakota",0,0,"july",2353.03512278714,7
"South Dakota",0,0,"june",1712.85563693333,6
"South Dakota",0,0,"march",1509.3722735,3
"South Dakota",0,0,"may",1509.3722735,5
"South Dakota",0,0,"november",3424.992617215,11
"South Dakota",0,0,"october",2061.825393662,10
"South Dakota",0,0,"september",2566.64276866667,9
"South Dakota",0,1,"april",6207.28315619911,4
"South Dakota",0,1,"august",6746.10304479356,8
"South Dakota",0,1,"december",3031.553604625,12
"South Dakota",0,1,"february",5152.51721055578,2
"South Dakota",0,1,"january",5002.39740957578,1
"South Dakota",0,1,"july",6191.67397873689,7
"South Dakota",0,1,"june",6298.82432869244,6
"South Dakota",0,1,"march",5931.20780476911,3
"South Dakota",0,1,"may",6249.64180011578,5
"South Dakota",0,1,"november",4943.93113761333,11
"South Dakota",0,1,"october",5869.65521178033,10
"South Dakota",0,1,"september",5775.11763571525,9
"South Dakota",0,NA,"april",1730.91301983333,4
"South Dakota",0,NA,"august",1483.33273048667,8
"South Dakota",0,NA,"february",1236.38006232,2
"South Dakota",0,NA,"january",1236.38006232,1
"South Dakota",0,NA,"july",1313.01814758333,7
"South Dakota",0,NA,"june",1313.01814758333,6
