"t","month","month_num","state","with_kids","low_income","n_hungry","n_fi","n_nonconf","sufficiency_respondents","confidence_respondents","n_snap","pebt","bach_or_higher","highschool_degree","no_highschool_degree","some_college","asian","black","latino","other","white","people"
15,"november",11,"Connecticut",0,0,31827.05749148,135579.115669949,405035.49445597,1056105.60937708,1057333.21645908,14648.3313639667,0,535432.08951473,303277.6573448,6246.6915166,211149.17100095,39663.66836262,61465.81495666,89379.13384232,23039.80201453,842557.19020095,1057333.21645908
15,"november",11,"Connecticut",0,1,42124.728946,49136.2064345599,125106.0501288,160924.66618089,160924.66618089,52149.0345447,0,29805.21434543,90614.3151846,10447.6567985,30057.47985236,13613.5151573,16741.47300058,45297.11567145,4757.3329153,80515.22943626,160924.66618089
15,"november",11,"Connecticut",0,NA,15650.42588137,44566.5425019134,65429.63716376,217868.36284278,126445.02775629,3679.70121454667,0,88940.74290888,57910.2173014,6729.1111959,64288.2914366,8168.1090944,5463.5906048,32326.0528771,0,171910.61026648,448989.29931392
15,"november",11,"Connecticut",1,0,37222.75012501,119760.170844807,250277.29569296,524353.12001262,524353.12001262,13712.4454022433,0,326587.77304799,84002.4360492,9866.6998445,103896.21107093,39057.5517309,63459.7975482,51318.21727865,31464.4426477,339053.11080717,524353.12001262
15,"november",11,"Connecticut",1,1,101652.83532863,93651.4537119478,163815.64980109,182739.35989716,182739.35989716,46192.24407999,0,38737.74007323,109291.6473612,14800.0497668,19909.92269593,3082.0681773,39796.64571344,58134.76795566,14509.2294013,67216.64864946,182739.35989716
15,"november",11,"Connecticut",1,NA,50668.9653969,65118.6921568057,83435.14989967,215122.37541584,159346.47102723,22087.3395642367,0,67249.06690762,93272.881114,10093.666794,44506.76060022,18427.611197,27544.83370666,64460.4836815,0,104689.44683068,358083.33813854
15,"november",11,"Delaware",0,0,10780.66000188,43406.7014390922,121172.38765934,269099.51447621,269099.51447621,3495.77044918,0,124742.5542437,93470.09458411,2464.63275699,48422.23289141,9770.71931538,27805.10020358,8584.08795799,1682.77514173,221256.83185753,269099.51447621
15,"november",11,"Delaware",0,1,13914.49307589,17227.5229686548,36560.01378295,47611.48948322,51937.96327052,8888.73238159,0,8486.63669409,21249.18870401,1128.4271715,16747.23691362,0,13826.69424489,5294.9066759,3255.863819,25234.02474343,51937.96327052
15,"november",11,"Delaware",0,NA,8936.87603028,17353.760809479,32233.97194541,92342.94628101,60278.27910707,3506.29792822333,0,27426.37034769,55869.48251445,1748.3253443,7298.76807457,1081.75452921,13697.88625071,10631.01637452,4589.86449801,62342.42462856,137814.98523161
15,"november",11,"Delaware",1,0,5514.80245516,26597.0677089649,53430.98813005,110996.158206,110996.158206,9034.93150198667,0,70575.85066064,22506.55853856,0,17913.7490068,4766.2008683,23346.65768763,6714.79787755,0,76168.50177252,110996.158206
15,"november",11,"Delaware",1,1,21245.39333889,35771.9819896099,62826.04832066,66910.91334493,66910.91334493,23400.24055075,0,6996.51979117,28815.23957151,11782.90011728,19316.25386497,0,18979.56521152,10927.36327103,7042.92933777,29961.05552461,66910.91334493
15,"november",11,"Delaware",1,NA,11233.2159502,16818.7439473495,34081.92867367,64681.89370873,47112.52918678,4679.34868572,0,23453.43896407,21805.72092632,11024.0956681,8398.63815024,1121.69459838,17741.84092906,1902.09378806,6115.51023969,37800.75415354,117877.46547096
15,"november",11,"District of Columbia",0,0,19941.94535523,33063.5136808498,68002.690432754,271593.424016701,271800.027571771,3426.13282165333,0,202797.337017671,26146.06289277,840.35766846,41809.6664378,24958.581218399,67780.34019382,25706.105573844,4355.765178739,148792.631851899,271800.027571771
15,"november",11,"District of Columbia",0,1,5877.65591693,6661.86970423547,10459.490332196,26251.769047773,26251.769047773,12450.17538916,0,10400.274098923,7595.94298136,1680.7153369,6574.83663059,0,16585.77128255,0,2129.2028979,7536.794867323,26251.769047773
15,"november",11,"District of Columbia",0,NA,6914.328074591,8732.0254146655,5303.207952631,35619.016997764,12590.034231102,4129.77767144667,0,15796.247979194,12911.95980755,1832.15250991,5078.65670111,1102.40269999,22824.67468565,1847.91871362,0,9844.020898504,72798.626929814
15,"november",11,"District of Columbia",1,0,4859.12579019,11528.7864213093,18104.778265761,76647.280611821,76647.280611821,7984.94062949,0,64235.173194631,3244.12618559,2873.64514393,6294.33608767,13100.96464923,27305.9534563,5568.701116099,248.55389574,30423.107494452,76647.280611821
15,"november",11,"District of Columbia",1,1,9619.85035087,14883.633718161,22805.96560458,28601.90944484,29300.22957584,13924.0320870223,0,3190.05027066,19058.24651087,1396.640262,4956.97240131,254.18789655,26601.92122079,1745.8003275,0,0,29300.22957584
15,"november",11,"District of Columbia",1,NA,5039.55245031,15859.140759327,28329.006018163,39962.548376713,32821.614245943,7366.64515225,0,12796.833097133,22548.23272574,1047.4801965,3570.00235734,646.93072598,17051.96624702,13892.27906715,372.83084361,7998.541492953,65837.066263297
15,"november",11,"Florida",0,0,485884.20423704,1193025.27064499,2860629.99839351,6489753.08786133,6499890.42663348,271069.0826922,0,3058363.21106784,2109860.8769546,129807.3154941,1191721.68434479,103681.03128474,478946.51735661,1323039.34347204,59547.88276933,4524538.31297861,6504163.05043278
15,"november",11,"Florida",0,1,376136.620946,494130.175042963,1110492.62081202,1282230.33963901,1303468.03018931,337097.706102067,0,410263.87827391,501088.93323239,49408.43920767,321469.088925044,10217.143647,268357.82678595,311136.77373544,35662.2380897,656856.357380924,1303468.03018931
15,"november",11,"Florida",0,NA,171786.5781802,325025.12737341,540932.32958383,1638189.42275339,1060056.95391635,131132.191733487,0,586833.11057123,612578.5337274,120645.7768822,318132.00157256,29788.3452108,156660.5834654,310812.6519261,6136.8497041,1134790.99244699,3411925.85109684
15,"november",11,"Florida",1,0,300657.04216374,530887.740629896,931530.63713277,2049890.54485419,1970878.87362319,113414.061912977,0,1183779.87377542,441145.606142,67643.1729812,357321.89195557,68389.6167315,198478.93068911,442731.04417053,37445.25655649,1302845.69670656,2061258.68479219
15,"november",11,"Florida",1,1,572087.03859556,770372.734695919,1275893.6240644,1327662.13356299,1327662.13356299,489045.937512687,0,209934.73250387,709674.1974835,94829.2537361,313223.94983952,6503.3542182,337447.93866029,634471.290325,81935.0458325,267304.504527,1327662.13356299
15,"november",11,"Florida",1,NA,419338.307419,543087.300881273,814140.32020298,1430684.41919032,1166067.02045652,216538.661314433,0,336180.32479382,388517.608587,407100.573403,298885.9124065,142973.9663807,346957.2456466,410813.9654429,47021.5615606,482917.68015952,2476907.24993116
15,"november",11,"Georgia",0,0,149283.99647324,428223.75010619,1172616.29946794,2826170.81717767,2825999.64544883,85009.5871691033,0,1231984.88010225,915825.8606513,132417.475915,545942.60050912,40698.58155728,657703.74517207,128485.07691383,120798.2486335,1878485.16490099,2826170.81717767
15,"november",11,"Georgia",0,1,173792.62010794,252413.616953345,543649.99571328,612462.55021955,602731.33582215,130214.52789606,0,103093.51322605,215348.8247914,157888.5025385,136131.7096636,3979.4183889,284113.67999218,19680.9621817,3923.45468161,300765.03497516,612462.55021955
15,"november",11,"Georgia",0,NA,120712.88424868,192801.901638899,234373.88219071,846798.82684668,426415.34750439,22273.9444562333,0,260764.04598098,374501.3764681,39137.7103574,172395.6940402,41947.50524968,256218.8949661,49365.22938707,978.72393012,498288.47331371,1372494.56674735
15,"november",11,"Georgia",1,0,122984.196659831,253426.11896313,523207.586219245,1141444.92978737,1141444.92978737,70472.159790877,0,707232.921652405,188108.6821812,29970.923183,216132.40277076,42607.7758576,210384.44013521,143436.881662781,38740.5738944,706275.258237374,1141444.92978737
15,"november",11,"Georgia",1,1,308624.41592121,399124.812229156,635337.70748757,774951.40955589,787697.25356389,266373.176606973,0,140779.84042025,348791.8877204,49995.4808386,235384.20057664,5894.8472167,405218.82087642,129767.42713472,88660.94299021,145409.37133784,787697.25356389
15,"november",11,"Georgia",1,NA,84413.9165326,169400.332066695,399891.80485998,660956.93821412,524310.88137032,81941.4249905067,0,205542.77258602,296063.6974234,12083.097957,147267.3702477,37631.9868168,214578.17507382,38501.9951181,43033.2281889,327211.5530165,1215712.88250132
15,"november",11,"Hawaii",0,0,9685.46344138,33827.2126372585,166023.16206978,373100.26511935,373100.26511935,8388.50684712667,0,193962.30337984,104202.35570898,0,74935.60603053,126410.43436538,1857.17725809,17807.80925428,82334.73785102,144690.10639058,373100.26511935
15,"november",11,"Hawaii",0,1,3231.59116836,14721.7250729556,86576.51894629,106014.26454193,106014.26454193,21345.55650323,0,31313.95081567,42386.8472896,3548.9995396,28764.46689706,21900.508663,3841.40044019,14552.54736938,46942.44786364,18777.36020572,106014.26454193
15,"november",11,"Hawaii",0,NA,5197.00486061,13617.3023349643,21652.81312939,71197.04023244,39394.98326782,6309.02947304333,0,24097.83014643,27125.4551634,3140.847583,16832.90733961,26655.31549316,0,15501.28616018,18952.08891972,10088.34965938,110649.65082148
15,"november",11,"Hawaii",1,0,9084.59824452,31893.6864400836,83961.59735501,175467.62096627,175467.62096627,10930.7688407,0,104671.07507416,33168.5383597,6310.776692,31317.23084041,67261.35456754,0,18944.23335809,51005.83866248,38256.19437816,175467.62096627
15,"november",11,"Hawaii",1,1,44459.22203477,50010.1876952603,151251.68095776,145102.00457476,153451.99405656,34896.8108754767,0,23971.25820926,74830.6479493,12730.2446288,33569.8537874,54403.63604858,6073.0476349,2972.70472495,72659.95663241,8992.65953392,153451.99405656
15,"november",11,"Hawaii",1,NA,20670.95328427,31420.0743349436,44455.93286844,117442.49990149,75582.54433802,18705.81032671,0,33976.11550499,49596.2759974,0,33870.1083991,14829.75741761,3701.48702637,10117.85559318,69060.15264543,19733.2472189,154545.20449406
15,"november",11,"Idaho",0,0,22838.074773,62431.8247098424,216402.18322819,511273.093731572,511424.154965912,3794.80884560333,0,204004.224502822,171850.01940443,4997.45232788,130421.39749644,1305.19299852,2116.6558603,14022.06297092,4003.00319022,489826.178711612,511424.154965912
15,"november",11,"Idaho",0,1,17398.73533119,31359.1985012141,68667.916029,96981.917205943,96981.917205943,22275.0151552033,0,19790.150604403,33583.27646659,5022.6951819,38585.79495305,0,0,9036.48714536,1136.41107725,86809.018983333,96981.917205943
15,"november",11,"Idaho",0,NA,8106.36514521,17217.8371753465,27968.65893039,95817.4692576,59062.07191174,4981.71788042667,0,29020.46442538,35443.45846097,2021.24421308,29332.30215817,976.57979203,1937.98188066,3382.89177357,7002.1686457,82517.84716564,187763.38754016
15,"november",11,"Idaho",1,0,15223.43428187,49015.333505078,117621.19474606,265298.499103591,265298.499103591,6419.90150144,0,137595.052521851,68535.07251023,3624.515173,55543.85889851,2534.16827754,769.67635609,18839.33835479,8968.02433198,234187.291783191,265298.499103591
15,"november",11,"Idaho",1,1,32309.86177202,47575.5295480808,105404.96093836,127429.21028869,125785.80581609,44992.1747797507,0,32790.04971024,50989.00131367,6635.14564997,37015.01361481,0,4230.65143444,24153.67449266,4858.0415553,94186.84280629,127429.21028869
15,"november",11,"Idaho",1,NA,18341.11014061,26134.4464774897,27645.08698188,98074.93932069,61438.68967736,6646.79999383,0,35121.63088954,28407.66651873,17839.2654791,16706.37643332,2558.73630255,2744.61066509,24001.02347567,2969.56796115,65801.00091623,154300.83089654
15,"november",11,"Illinois",0,0,124126.84621286,523859.042138531,1714040.27361732,3475952.09601207,3456948.61658927,93563.75309609,0,1702639.73308132,944111.80356653,96879.06246,732321.49690422,124464.0951641,343204.7729561,467571.27938687,71917.15203288,2468794.79647212,3523576.75015517
15,"november",11,"Illinois",0,1,121017.96239774,152985.370947435,347472.05740787,503443.8203021,503443.8203021,163035.829511757,0,144477.39787047,231684.6974503,26953.809347,100327.91563433,21115.95876607,154436.46481583,47082.51765201,0,280808.87906819,503443.8203021
15,"november",11,"Illinois",0,NA,130328.4413293,209369.477917028,281295.8919503,872064.33366404,551240.12841718,99801.677137,0,355757.84118804,301178.0250443,73397.022649,141731.4447827,35796.2112813,105444.0226322,81582.5145109,41883.2152521,607358.36998754,1485951.81282954
15,"november",11,"Illinois",1,0,121467.93011672,329080.019385067,783302.73791193,1758784.91270827,1758784.91270827,110995.660269437,0,973959.79388044,452984.8983263,95429.65114,236410.56936153,112974.08373768,82433.3109538,310294.0542086,25783.9900602,1227299.47374799,1758784.91270827
15,"november",11,"Illinois",1,1,266761.7656556,282882.251906429,668362.40661545,732871.76258459,732871.76258459,288085.927113943,0,140466.88636931,318820.0352137,61292.8325434,212292.00845818,9030.5327769,82544.6123139,185437.39509547,37411.3181982,418447.90420012,732871.76258459
15,"november",11,"Illinois",1,NA,333481.8744187,357259.261080098,399300.15624126,998659.80193793,538141.33101193,156638.969425633,0,314952.71678023,329094.1029338,221811.0680979,132801.914126,50085.3044454,350124.4211606,145537.9361602,0,452912.14017173,1541794.9414094
15,"november",11,"Indiana",0,0,74740.50512597,295446.872694593,721149.57103323,1761691.77312439,1765999.72169589,39631.21680346,0,783222.44523316,548970.85681549,37412.9536408,392085.51743494,13824.90238076,87841.2581998,40783.33945728,25646.54311768,1593595.72996887,1765999.72169589
15,"november",11,"Indiana",0,1,113936.60388789,194916.225983216,413416.50913937,515380.11254517,512535.24114367,107477.682454037,0,70698.16122249,270425.7449457,48585.7450281,125670.46134888,2289.7633528,42634.9941451,43759.8159879,23012.92932202,403682.60973735,517198.92146387
15,"november",11,"Indiana",0,NA,13914.03308742,68456.7617229601,138377.73198149,380369.75162352,230900.29875518,31606.6399602,0,147928.20018212,133401.0778994,20335.8978851,78704.5756569,11002.8779421,15003.027419,54299.80391462,16008.05238989,284055.98995791,832522.16679262
15,"november",11,"Indiana",1,0,54260.88459008,139524.371817842,342951.33867606,750725.47124681,750725.47124681,16514.7662656587,0,424004.6084355,137903.5249099,27998.4531256,160818.88477581,13710.46473304,52188.00618748,44727.2483408,14210.05188263,625889.70010286,750725.47124681
15,"november",11,"Indiana",1,1,84670.19330538,206305.815226222,316255.42460293,521879.42112063,521879.42112063,134660.22281379,0,63408.66051879,303756.3500264,61144.4270231,93569.98355234,114090.07609837,51378.0187037,33773.0088254,1212.7424906,321425.57500256,521879.42112063
15,"november",11,"Indiana",1,NA,63126.64127894,95911.5165615465,96300.74472404,289062.56815099,165615.5971435,45575.2927864367,0,103798.96212239,81653.7496484,38404.1206669,65205.7357133,0,30466.1436367,40024.02374196,15761.3046979,202811.09607443,627224.29768613
15,"november",11,"Iowa",0,0,55123.86453213,128585.665637523,368533.884911992,901259.911481222,907607.940872522,18552.4333922533,0,400287.241099862,326390.5575382,3015.0698393,171567.04300386,7092.34258771,1483.82363445,30613.39128805,17534.0126842,844536.341286812,907607.940872522
15,"november",11,"Iowa",0,1,60569.67943284,73385.3868993107,141398.30115829,172331.15063905,187237.14861095,46667.0494318,0,45614.82914211,55091.87863711,25571.6461246,46052.79673523,5772.45498515,7484.26617955,9873.40333735,4339.51763126,144861.50850574,187237.14861095
15,"november",11,"Iowa",0,NA,36130.6676127,48644.4314749335,45217.05413391,202801.47460257,112731.25943524,11956.3754094967,0,60366.10479865,92777.9306585,2536.3041062,47121.13503922,0,7138.08862187,7771.9654221,1077.3678995,186814.0526591,362311.31818896
15,"november",11,"Iowa",1,0,36715.76630918,73702.8847209239,180962.26323567,360868.70143243,360868.70143243,24104.5656956433,0,215577.38251875,66306.33940924,9467.6816733,69517.29783114,0,3692.2969432,11022.82770944,13192.45899833,332961.11778146,360868.70143243
15,"november",11,"Iowa",1,1,64473.84733239,103643.61636664,174380.35440535,231693.50951355,231693.50951355,82459.0465052167,0,69050.23277564,72005.21284074,45341.5685111,45296.49538607,2562.07432185,39153.239907,21264.6848614,13460.17145846,155253.33896484,231693.50951355
15,"november",11,"Iowa",1,NA,11848.90653753,37103.6427383926,51983.01082023,136025.65938087,91627.03996686,22444.2472783633,0,64679.32350576,37564.5666567,2924.0055133,30857.76370511,5930.6918478,9550.3536858,4771.0550985,2274.53097756,113499.02777121,293186.38138315
15,"november",11,"Kansas",0,0,40717.15929876,117385.843277923,311453.91073904,742398.86463176,740592.35908466,5398.08982013,0,380313.27383404,177350.6889166,20249.4909619,164485.41091922,6142.4633558,11565.24697433,34368.21145507,41291.96344177,649030.97940479,742398.86463176
15,"november",11,"Kansas",0,1,39172.06371564,60345.6537145393,128618.451275993,174725.645651273,174725.645651273,27544.3728115267,0,49857.59160291,73066.778952,22568.428618,29232.846478363,1964.7253478,0,6347.433969123,7563.03682339,158850.44951096,174725.645651273
15,"november",11,"Kansas",0,NA,17056.29179547,47163.0475475839,67858.97501084,217376.01051021,157936.02714219,14528.04910143,0,55368.16561933,79039.6765101,13229.0659499,69739.10243088,0,2746.12068858,8154.36548798,16741.52208269,189734.00225096,364130.98540802
15,"november",11,"Kansas",1,0,22282.89532403,87555.0652788705,192462.86797731,397974.46606908,402039.37088308,8144.51062713667,0,226113.97570357,107942.6506313,4832.2899203,59085.54981391,5056.83072922,7265.63934047,37661.69704486,20578.82634643,327411.4726081,402039.37088308
15,"november",11,"Kansas",1,1,63052.00718659,90290.7425852967,144154.96394258,175048.31720155,175048.31720155,45171.90520464,0,40353.15380845,54819.6522127,31111.4997607,48764.0114197,2021.70209819,17492.83958075,42612.56304457,11661.21751877,101259.99495927,175048.31720155
15,"november",11,"Kansas",1,NA,28522.81860219,55785.4677671948,49624.77171029,157186.04257431,109692.96070443,18617.9589452733,0,69844.08151572,40042.8919436,15490.7402296,31808.32888539,3713.04784811,7735.17980597,17522.01291246,22123.1426382,106092.65936957,282613.81622529
15,"november",11,"Kentucky",0,0,52114.83539396,164784.196301242,456950.21032215,1048921.97035035,1048921.97035035,28906.4370942667,1,416446.56182083,370265.5482975,17538.0542378,244671.80599422,7610.8912168,67938.0982782,27676.1796388,16026.19496161,929670.60625494,1048921.97035035
15,"november",11,"Kentucky",0,1,67637.26267888,101014.143092633,228550.12867577,285159.95135567,285159.95135567,59548.0868959933,1,49195.66439106,142107.71787,15437.7239823,78418.84511231,0,6104.8451974,16194.5461934,3888.8876191,258971.67234577,285159.95135567
15,"november",11,"Kentucky",0,NA,45054.5324022,103455.679842856,100531.96849437,391153.48094799,215343.42225347,25238.9416562533,1,94483.5812875,227922.4300564,0,68747.46960409,3998.606328,8521.62523769,39590.9550758,9579.9016808,329462.3926257,623214.80907507
15,"november",11,"Kentucky",1,0,38113.47398143,131371.79393221,277961.3169699,566684.1916696,567553.26493922,43333.8060414533,1,286382.02100475,156914.8791301,11225.375499,112161.91603575,12403.76198,42219.9808489,14771.0451222,2120.4251819,495168.9785366,567553.26493922
15,"november",11,"Kentucky",1,1,122295.0728914,202563.299184137,305373.72176256,386346.94848886,386346.94848886,108918.31872515,1,75879.64681195,230748.4907421,20574.5733493,59144.23758551,6151.9843428,35065.7300061,42105.7245995,10054.375976,292969.13356446,386346.94848886
15,"november",11,"Kentucky",1,NA,22671.8307993,73607.6720043934,95114.5634483,210637.91731987,143549.7273729,49730.4197929067,1,65124.19075055,110006.3166756,9488.9073084,26018.50258532,2144.8927857,9910.1800711,33800.2804498,0,164782.56401327,432905.055788
15,"november",11,"Louisiana",0,0,54379.55385439,167047.642291408,463845.60188369,997626.44482065,997626.44482065,39975.07369425,0,429770.90529036,362264.7433535,6726.7691899,198864.02698689,16429.4056904,175096.37854585,31631.56526523,26102.02983354,748367.06548563,997626.44482065
15,"november",11,"Louisiana",0,1,133535.69222368,174439.11581675,298075.064377865,380583.872102745,380583.872102745,60491.2565322267,0,49245.99707955,229002.7180231,3016.9345098,99318.222490295,22043.287819,119448.2026399,607.51947541,64647.1403187,173837.721849735,380583.872102745
15,"november",11,"Louisiana",0,NA,19266.44044051,76857.7465252115,135393.13256992,343885.01816865,235403.3411382,39147.6261906267,0,79097.12654515,152068.6170019,39865.1737748,72854.1008468,11278.9328529,63923.8423037,30615.4156867,8038.4145874,230028.41273795,560820.7487306
15,"november",11,"Louisiana",1,0,38437.03976757,117739.936752004,298151.61366224,506487.69553439,506487.69553439,41292.7579469967,0,212520.20773519,177168.6457392,12112.220761,104686.621299,6130.72033699,55676.9655904,4299.42480737,24938.584125,415442.00067463,506487.69553439
15,"november",11,"Louisiana",1,1,95871.7643807,141377.733450622,274835.56135158,356121.81774208,351163.15629248,148528.16918781,0,62072.55047949,230483.5870009,25416.2068294,38149.47343229,3409.5908966,190196.1972844,37735.0776922,18023.94360769,106757.00826119,356121.81774208
15,"november",11,"Louisiana",1,NA,94737.5234345,137820.297681688,193172.949782,438606.70111673,299454.47478743,70173.62136307,0,96640.82770973,201377.299948,23530.171214,117058.402245,10564.009287,131039.151341,15987.31357234,12660.4720417,268355.75487469,629791.42106572
15,"november",11,"Maine",0,0,10131.80381984,55593.1896186582,142015.77922808,431179.63583229,431179.63583229,4880.42635127233,0,226270.30126617,113898.3149073,6454.3953645,84556.62429432,2982.93816625,2085.61215718,950.6473184,6198.16753052,418962.27065994,431179.63583229
15,"november",11,"Maine",0,1,39188.25732686,49307.0097493681,90770.48415104,108812.21273065,108812.21273065,17776.3639853067,0,26380.05788416,58378.6565827,0,24053.49826379,0,2200.0606782,1463.68025136,5121.55350027,100026.91830082,108812.21273065
15,"november",11,"Maine",0,NA,1225.75357266,14268.2135900825,23995.21791022,89641.57687363,58862.40126228,4217.01235247,0,30049.09985413,20080.6686423,9102.354878,30409.4534992,469.3256723,384.05684178,9270.896974,3323.895057,76193.40232855,121913.30454866
15,"november",11,"Maine",1,0,5328.92815803,31965.4995677902,77689.94500426,157789.28534433,157789.28534433,5529.16285167667,0,86065.18789612,40377.37971454,2025.5019402,29321.21579347,4677.01053388,4598.3527927,6694.70909608,1180.84194538,140638.37097629,157789.28534433
15,"november",11,"Maine",1,1,42091.8911438,64249.1280473832,103361.99677966,109392.17558874,109392.17558874,48092.9642586133,0,11970.36124848,56146.98051164,5741.8339311,35532.99989752,18736.764006,768.11368356,0,4754.4759864,85132.82191278,109392.17558874
15,"november",11,"Maine",1,NA,6303.2757146,22042.477894035,32368.20963965,108274.84844346,62566.03058537,10902.96399526,0,15471.80115987,75914.5226003,9621.4245689,7267.10011439,0,3759.89340878,23563.3907287,0,80951.56430598,136533.38595577
15,"november",11,"Maryland",0,0,99825.47514985,260827.953709166,755014.285708524,1834657.55759533,1834657.55759533,52502.4443353767,0,1012235.02801719,432549.00084726,15522.894747,374350.63398388,69406.91210825,491246.584647356,100797.239682688,37494.03728799,1135712.78386905,1834657.55759533
15,"november",11,"Maryland",0,1,55776.01410965,88664.1979551984,249301.75674335,302146.73640382,302146.73640382,76691.199345,0,102464.47774551,109391.9966111,26757.2093468,63533.05270041,30301.26101251,98314.6870133,29487.04048721,17521.52495742,126522.22293338,302146.73640382
15,"november",11,"Maryland",0,NA,45928.19314536,78199.5491852751,104002.28126572,421864.67384899,206326.29513389,26923.2828366033,0,156404.0453223,164277.9897525,38730.8622887,62451.77648549,32052.9747172,102316.02929438,21993.3934656,35485.9588465,230016.31752531,748405.39757164
15,"november",11,"Maryland",1,0,43344.15101836,143702.038836464,339030.692857765,773927.103756275,773927.103756275,54340.2150122233,0,450303.905393855,139356.39243099,34422.5352974,149844.27063403,91009.01712467,180366.06693195,58520.51880329,29481.3886333,414550.112263065,773927.103756275
15,"november",11,"Maryland",1,1,110144.45121816,139246.930973316,229418.35649194,298047.22882156,298047.22882156,142123.09263259,0,56646.2980307,133356.9321413,22176.8111211,85867.18752846,0,144423.71160383,58742.35333098,24537.4850123,70343.67887445,298047.22882156
15,"november",11,"Maryland",1,NA,79616.16577423,137159.080011037,212262.04808948,410716.65007792,305031.87463364,40728.9151972667,0,118970.44676748,131793.4656402,57362.1431419,102590.59452834,7380.1675371,179133.7311918,95453.14454634,6866.2153932,121883.39140948,629735.97585012
15,"november",11,"Massachusetts",0,0,114391.72067178,257480.455310138,782887.88815869,2103796.69071459,2104238.06876956,52318.3853450667,0,1310964.62684892,441224.0484554,34671.9191404,316936.09626987,97599.24326202,87665.0604342,102227.90319988,79570.74973206,1736733.73408643,2104238.06876956
15,"november",11,"Massachusetts",0,1,103347.60658173,113728.355436561,244276.9540725,326599.74719426,326599.74719426,91334.1418209467,0,74115.25934325,151285.01170528,30317.76941,70881.70673573,11578.03934576,17878.97600114,85212.36493362,10615.43517552,201314.93173822,326599.74719426
15,"november",11,"Massachusetts",0,NA,28749.60358124,72844.0965068877,161908.27354384,565140.68681466,398130.37638857,32120.59115095,0,217160.99313436,209606.4642482,47528.947188,90844.2822441,8816.99607306,17843.72198954,48662.65732749,17510.148881,472307.16254357,942829.05776622
15,"november",11,"Massachusetts",1,0,32739.70050453,134277.471386606,398090.03473921,914916.09327381,917208.11861061,27154.71527014,0,541577.62365907,184451.0253867,20593.9674565,168293.47677154,96114.12205701,58450.37876035,51861.95920105,27178.66044461,681310.97281079,917426.90358711
15,"november",11,"Massachusetts",1,1,116878.88858763,152318.783358786,332741.8329061,374077.10172351,383948.34296211,97077.3526850433,0,80112.49676171,177538.9411933,51316.6831989,65108.9805696,50424.25123414,29894.36075158,133170.60183809,17867.0847509,142720.8031488,383948.34296211
15,"november",11,"Massachusetts",1,NA,79142.95429391,113828.379523779,134567.96790891,362290.4168388,248443.88787527,30928.3318930267,0,149326.9125092,117024.4977751,20415.577036,75523.4295185,20823.49673948,65880.58997274,88780.81782275,5207.53646754,181597.97583629,649022.87972396
15,"november",11,"Michigan",0,0,220762.69842079,539642.851903988,1271836.03698219,3051096.49910396,3057332.14865625,76930.95341698,0,1301106.24882088,958535.8208221,146833.915405,644620.51405598,34412.85623464,282936.07263684,71682.361345,108974.61740575,2553090.59148173,3057332.14865625
15,"november",11,"Michigan",0,1,157404.09307564,201955.289579177,424411.20067522,507040.19324848,498821.24210908,141001.150470413,0,105197.62623837,153097.4233494,82032.3993679,166712.74429281,9414.9409953,96841.8176965,14578.97016168,49021.1175316,337183.3468634,510222.16988028
15,"november",11,"Michigan",0,NA,36650.17771993,104474.60351858,151811.77523578,598801.6625496,297066.58259116,29201.4876371033,0,203422.42434683,216329.5525912,0,179049.68561157,25926.5428087,93575.9611551,16747.95664871,30123.0777383,432428.12419879,1291700.13812255
15,"november",11,"Michigan",1,0,61279.89781193,245806.170405219,443443.30762928,1124715.87991141,1124715.87991141,38818.2800221367,0,628898.62635929,291049.7332048,3550.7881271,201216.73222022,33820.15423415,78633.41899718,36095.08158574,26484.88785873,949682.33723561,1124715.87991141
15,"november",11,"Michigan",1,1,194855.74761728,316279.924113173,544633.49128177,652024.62054277,652024.62054277,197529.897674783,0,131473.87417751,260552.2562162,87885.1291834,172113.36096566,7508.7542509,149702.9559068,78790.62517851,19297.32283522,396724.96237134,656709.05149367
15,"november",11,"Michigan",1,NA,60378.7117093,132383.944671369,239304.44908973,559673.16073777,337477.50948384,74756.8264517333,0,210866.24550114,133635.5902826,69977.2976523,145194.02730173,19213.3623793,117915.02454321,50224.4996091,21710.13939562,350610.13481054,1003778.61193415
15,"november",11,"Minnesota",0,0,64455.44588922,194254.309974482,611252.30334567,1857539.18235688,1857539.18235688,19597.4022038067,0,936403.37815993,437327.9035605,45512.1175848,438295.78305165,11746.44030458,40298.42828097,39639.24841526,65087.299003,1700767.76635307,1857539.18235688
15,"november",11,"Minnesota",0,1,45897.46726586,73497.8684293033,191522.19096903,269378.97699009,269378.97699009,45612.24253374,0,72396.55656267,93167.53528092,29261.8481394,74553.0370071,18524.173457,28014.3525357,12785.55471982,20277.6079614,189777.28831617,269378.97699009
15,"november",11,"Minnesota",0,NA,30099.76994185,56382.3800865687,74802.04485511,293710.32857729,184637.4985602,22603.3572759767,0,106590.50397519,120638.3706907,0,66481.4539114,7282.1005403,14019.17511169,22246.30495836,20923.5717284,229239.17623854,616545.23367089
15,"november",11,"Minnesota",1,0,37422.99074445,159889.289690616,340210.45890407,797807.529600965,801975.986473865,19982.45865242,0,533548.248470805,119614.3110553,7047.7411248,137597.22895006,21414.96264201,37327.1830774,30338.40102859,34919.58253975,673807.400313215,801975.986473865
